cliente_id,recency,frequency,monetary,tiempo_cliente,productos_diferentes,canal_preferido,categoria_favorita,segmento,meses_cliente,satisfaccion,tickets_soporte,gasto_ultimo_mes,dias_ultima_compra,churn,clv_estimado,beneficio_bruto,margen_real_pct,dias_ultima_compra_calc,num_transacciones_real,probabilidad_fuga,prediccion_fuga,nivel_riesgo,valor_salvable
PREM_0226,12.781501137406975,10.984921662989054,2761.5578199229017,23.27779613312174,20,Online,Accesorios,Premium,23.27779613312174,9.6,0,230.1298183269085,4.216598947381328,0,5157.312755841559,1554.43,0.5664792942285797,44,10,0.04091025476486393,0,Bajo,210.98697874356066
PREM_0227,15.325397068253018,8.637043340841608,3263.2129372020536,40.25058995663575,11,App,Laptops,Premium,40.25058995663575,8.4,1,271.93441143350447,1.0,0,9140.309487912838,229.44999999999982,-0.18899796854773473,43,9,0.0242757642712537,0,Bajo,221.88799849487566
PREM_0228,14.751453308748072,9.83933104519614,2573.8029044997784,32.606238261331626,15,Tienda,Smartphones,Premium,32.606238261331626,5.9,0,214.48357537498157,27.908796057149665,0,4127.199485140669,-1691.53,-0.9364831275676879,43,9,0.03957926153827136,0,Bajo,163.35150784300146
PREM_0229,11.155479044689224,7.025640945697632,2721.245819744617,28.614815063670147,7,App,Accesorios,Premium,28.614815063670147,5.4,0,226.7704849787181,25.68538043016774,0,3480.2886689580423,-740.75,-0.3642851708035213,49,8,0.05876708143623685,0,Bajo,204.52640763026963
PREM_0230,17.320732345224858,11.653937062113352,2939.41616661032,35.308758334233595,13,Online,Accesorios,Premium,35.308758334233595,9.6,1,244.95134721752663,1.1713531850844312,0,8280.434205364721,-1657.0500000000002,-0.5777492829663785,53,11,0.046250448009040664,0,Bajo,382.973791707503
PREM_0231,13.526154250357324,10.273192651643658,2835.0106025712867,22.041726346187783,9,Online,Accesorios,Premium,22.041726346187783,8.0,0,236.25088354760723,1.0,0,4186.510566438014,40.24000000000011,-0.10012414525151335,43,11,0.029662499361451183,0,Bajo,124.18236700367623
PREM_0232,8.656183681677215,8.79424591181668,3278.952442855267,26.433113439297298,17,Online,Gaming,Premium,26.433113439297298,9.3,0,273.24603690460555,18.08782000589809,0,6705.395762402482,1194.99,0.483249572884411,48,9,0.04926270754823762,0,Bajo,330.3259504384253
PREM_0233,15.877828802106947,9.85438872374337,2412.2636140937184,42.202487140876094,15,Online,Laptops,Premium,42.202487140876094,6.1,0,201.0219678411432,11.625224750163028,0,5162.824705861927,411.78999999999985,-0.2935171598181348,44,10,0.05234096071159622,0,Bajo,270.2272050903774
PREM_0234,6.361224921866132,9.929961659482164,2242.612027406425,10.751191749001467,14,Online,Accesorios,Premium,10.751191749001467,9.2,1,186.88433561720208,1.0,0,1856.9676492717424,-1457.02,-0.8282097642195345,48,9,0.03203007515587357,0,Bajo,59.47881336819978
PREM_0235,4.6573694685518525,11.342491578643088,3751.38789573144,34.23653381792305,16,Online,Smartphones,Premium,34.23653381792305,7.4,0,312.61565797761995,18.40532731539202,0,7929.869474231494,-3881.7100000000005,-0.9289785581086357,44,14,0.013091259999064984,0,Bajo,103.81198304581324
PREM_0236,10.38313195210556,9.258822516551197,2936.5919695787825,11.072640036232062,12,Online,Accesorios,Premium,11.072640036232062,7.3,1,244.71599746489852,3.7145054853544233,0,1974.1776923582213,1357.53,0.3398281381856495,49,12,0.0469228517224249,0,Bajo,92.63404713224378
PREM_0237,5.266247231116199,7.388259867007623,3378.9109798584745,40.92466258838586,12,App,Smartphones,Premium,40.92466258838586,7.4,1,281.5759149882062,3.68836534103526,0,8472.431217286468,2695.67,0.6407283762902454,45,10,0.08300644937799048,0,Bajo,703.2664329461956
PREM_0238,12.11180582097784,9.8363741569355,1739.6215881336543,16.392213900471297,11,Online,Laptops,Premium,16.392213900471297,5.1,0,144.96846567780452,12.961964239738707,0,1218.308173310954,-3131.98,-4.532129751483302,48,10,0.024638368738247422,0,Bajo,30.017126010855932
PREM_0239,11.626263716332002,9.457964850122156,2943.745924217925,35.231382005894844,12,Online,Gaming,Premium,35.231382005894844,9.1,1,245.31216035149376,1.0,0,7883.347484966432,186.5300000000002,-0.3730292297979387,52,11,0.04037728728902702,0,Bajo,318.30818619971825
PREM_0240,11.926786063914042,9.794489218482903,2039.178670299308,28.98663259512432,12,Tienda,Laptops,Premium,28.98663259512432,6.4,0,169.9315558582757,14.194580690473693,0,3129.4319225930467,-1843.51,-1.122249249938038,47,10,0.030187095265337933,0,Bajo,94.46845957370594
PREM_0241,11.327424725660842,8.055818844605746,1612.4201137745274,33.98328204894027,14,Online,Accesorios,Premium,33.98328204894027,8.8,1,134.36834281454395,17.137614728109547,0,3999.815425815884,805.09,0.5852316011289009,51,9,0.09308597391605387,0,Bajo,372.3267143965273
PREM_0242,9.91239274326738,10.12962829936586,3226.1994977431755,34.840869057237505,11,Tienda,Accesorios,Premium,34.840869057237505,5.4,0,268.8499581452646,23.28705426803699,0,5082.459782008125,-235.2800000000001,-0.4178437645829248,43,10,0.03649353893413635,0,Bajo,185.47694393589566
PREM_0243,10.20834208125206,6.448335826860124,2781.913438287489,23.458353726250515,14,App,Smartphones,Premium,23.458353726250515,6.7,0,231.8261198572908,5.619833075065008,0,3636.01943737704,67.86999999999995,-0.49030228683834687,44,6,0.04336538798506371,0,Bajo,157.6773936230884
PREM_0244,5.245750732841263,11.284320056505724,2472.732400636154,27.607733012532176,16,Online,Gaming,Premium,27.607733012532176,6.7,0,206.06103338634617,1.0,0,3832.8216492630872,142.11999999999995,0.00404897349498877,43,11,0.03671109385504093,0,Bajo,140.70707529572996
PREM_0245,14.486287559424204,8.260779327912733,3026.260236341312,27.76589749052017,13,Tienda,Laptops,Premium,27.76589749052017,7.7,0,252.18835302844263,7.418974190852607,0,5378.94107807133,-245.8400000000001,0.14979005677699714,49,9,0.05576161826789369,0,Bajo,299.93845908090606
PREM_0246,25.018589172616508,6.511083200324332,1711.0761733754653,43.49111442055128,12,App,Accesorios,Premium,43.49111442055128,6.8,0,142.5896811146221,37.13836545174158,0,4209.178134331207,-618.8999999999999,-0.7148630317311703,43,8,0.04486332412154068,0,Bajo,188.83772292580284
PREM_0247,16.775825039953112,8.326204348833018,3048.8191172385323,39.93535717076218,22,Online,Gaming,Premium,39.93535717076218,2.6,0,254.0682597698777,25.326720987756303,1,2607.92147121306,696.37,0.5045053138207038,48,8,0.8150293931624537,1,Alto,2125.532654098114
PREM_0248,7.907088935426808,7.411147893062639,2138.63180688211,21.20064363449083,10,Tienda,Laptops,Premium,21.20064363449083,8.6,0,178.21931724017583,1.0,1,3263.358336938468,921.1100000000001,0.5384789238390993,51,8,0.3560211242263821,0,Medio,1161.8245038703699
PREM_0249,16.496450879944053,10.895052924245716,2336.2733993058346,31.25641829699628,11,App,Gaming,Premium,31.25641829699628,6.6,2,194.6894499421529,27.908161271333636,0,4021.2131752179175,-59.9099999999999,0.060985843983935986,44,11,0.07308722387517608,0,Bajo,293.8993075869596
PREM_0250,12.846563910034597,12.451815540704748,2725.762998239696,25.14822690105336,15,Online,Gaming,Premium,25.14822690105336,9.4,1,227.14691651997467,6.281551867877427,0,5390.1894822949325,-2761.26,-1.2847611330142308,43,13,0.0196577725990592,0,Bajo,105.95911910879441
PREM_0251,14.78841142363309,11.364907653210608,3150.7019296715853,31.5972472530068,15,Online,Laptops,Premium,31.5972472530068,6.5,0,262.5584941392988,18.6211561773768,0,5381.223642642825,1833.68,0.6103543994327346,49,11,0.06413172113591593,0,Bajo,345.1071340199674
PREM_0252,15.847417424819756,6.745153887706984,4065.666756785476,34.276802547493666,14,Online,Accesorios,Premium,34.276802547493666,6.9,0,338.8055630654563,1.158435096517339,0,8008.762583868555,3802.5999999999995,0.7138501293440309,44,11,0.026339809517362246,0,Bajo,210.94928092887562
PREM_0253,4.425541332184857,9.426587414745876,2800.7232852173347,21.463290951454475,17,Online,Laptops,Premium,21.463290951454475,7.4,0,233.39360710144456,1.0,1,3715.289940658689,-151.80999999999995,-0.1424824579846966,45,9,0.7083903420694383,1,Alto,2631.8755119503517
PREM_0254,15.925256511995125,11.47142347859768,3055.897491351813,25.287637574322087,12,Online,Accesorios,Premium,25.287637574322087,6.6,0,254.65812427931775,9.565634958222171,0,4242.048176850965,-2035.2900000000002,-0.5119106831619584,44,12,0.030555817284529246,0,Bajo,129.6192490040285
PREM_0255,10.886435316756089,10.266722629687305,1875.52417454148,26.93986656366483,15,Tienda,Laptops,Premium,26.93986656366483,8.6,0,156.29368121179,12.951978969461573,0,3622.142149274708,918.56,0.2784360990820099,45,13,0.059641653658994105,0,Bajo,216.03054757068668
PREM_0256,14.392230785811636,7.30122616968819,2717.9300350183426,36.718684291603466,17,Tienda,Laptops,Premium,36.718684291603466,7.9,0,226.49416958486188,7.334476739243255,0,6556.317440659411,1179.1,0.7189609551423942,51,7,0.0935774613309067,0,Bajo,613.5235417764552
PREM_0257,15.22849038654924,7.052907600591063,3085.8146616137315,32.04376127333302,14,Online,Accesorios,Premium,32.04376127333302,6.3,0,257.1512218011443,20.7371891393114,0,5225.275191870497,527.7099999999999,0.16763883656721512,43,8,0.04895326085101851,0,Bajo,255.79425948599226
PREM_0258,9.218123074713546,12.114197081248417,3133.7305473985016,34.49791824751376,11,Online,Smartphones,Premium,34.49791824751376,9.1,0,261.14421228320845,1.0,0,8231.845464943106,32.72999999999999,0.09016357259497011,46,12,0.03357719714609709,0,Bajo,276.4022980525999
PREM_0259,9.495239871113734,9.030757962744213,3373.0578276648857,19.737046171303568,16,Online,Smartphones,Premium,19.737046171303568,9.1,0,281.0881523054072,13.09016686031907,0,5037.399179967812,-1445.91,-1.1001505336768893,52,9,0.032301948581058594,0,Bajo,162.717809293587
PREM_0260,12.739603267715909,6.894069843199386,2924.589601242455,36.47952444847321,13,App,Accesorios,Premium,36.47952444847321,10.0,0,243.71580010353796,21.407808212191227,0,8890.63648835622,-701.3599999999999,-1.0547786575916382,44,6,0.043321978878211924,0,Bajo,385.1599661624284
PREM_0261,13.061449397598514,7.834482684776836,1336.7097050341426,26.925766702509566,15,Online,Accesorios,Premium,26.925766702509566,9.5,2,111.39247541951188,23.050149294748717,0,2840.117566110099,-959.01,-0.3868497852336907,44,10,0.09699876619541659,0,Bajo,275.48789976260906
PREM_0262,14.200380228110776,8.279935770690278,2452.0377784522448,21.35795848770248,9,App,Smartphones,Premium,21.35795848770248,8.5,0,204.33648153768704,16.9843359444871,0,3689.967838997823,-2878.9200000000005,-1.0422588663083285,43,10,0.02316485319597126,0,Bajo,85.47756328823988
PREM_0263,12.8132117742763,8.430633928654833,2537.134105453843,29.118215758129885,13,Online,Laptops,Premium,29.118215758129885,9.2,0,211.4278421211536,10.900673898947089,0,5639.466990244074,-1245.7599999999998,-0.4506485324492208,47,8,0.0670166366294861,0,Bajo,377.9381100691688
PREM_0264,17.082798340368765,10.261631698289236,2931.9502903635603,17.39123952762515,12,Online,Laptops,Premium,17.39123952762515,7.3,0,244.32919086363003,12.711540628456508,0,3109.117029866669,801.6799999999997,0.4920505738445601,51,10,0.052921632914840505,0,Bajo,164.53955014388305
PREM_0265,16.156447149681075,8.84847142692908,3202.288370344728,19.425142135678755,15,Online,Accesorios,Premium,19.425142135678755,7.8,0,266.8573641953939,21.347555671790246,0,4020.6376377734136,1660.08,0.6900699448312506,47,9,0.04812914322049867,0,Bajo,193.50984470612406
PREM_0266,13.48867472588838,7.825004370056514,2593.95334024722,43.71756038375127,14,Online,Smartphones,Premium,43.71756038375127,8.0,4,216.16277835393493,22.598580612228798,0,7523.1070681888095,-138.31999999999994,-0.9051871677279703,52,7,0.1165492138328108,0,Bajo,876.812214377468
PREM_0267,5.024607533468409,9.23803681210795,1884.8085458599269,18.92947523930493,12,Online,Smartphones,Premium,18.92947523930493,8.9,1,157.06737882166055,8.17113907023912,0,2654.046860374843,-367.1899999999999,-0.05710971545960814,47,10,0.046958127418674556,0,Bajo,124.62907064461504
PREM_0268,10.980400620526163,9.887227845364356,3170.218102192417,30.93910952504504,17,Online,Smartphones,Premium,30.93910952504504,8.1,0,264.1848418493681,9.252684539270096,0,6595.477662296773,315.03999999999996,0.13855020660797035,52,10,0.052591522048640746,0,Bajo,346.86620889799826
PREM_0269,13.753902955238908,9.03923331538798,3203.716741580092,32.734513069931026,8,Online,Smartphones,Premium,32.734513069931026,9.9,0,266.97639513167434,4.495104994010029,0,8643.043570900993,1125.8999999999999,0.2171280480080548,51,10,0.06666959572664559,0,Bajo,576.2282207197525
PREM_0270,16.976215583448745,7.353281590843154,3177.229516480183,18.18814328153208,14,Tienda,Smartphones,Premium,18.18814328153208,9.2,0,264.76912637334857,1.0,0,4433.092249529438,2259.5,0.834872309149214,46,7,0.02742856154513439,0,Bajo,121.59334360147645
PREM_0271,14.680879589109354,10.353932774679077,1435.9022445308176,20.50969094074582,11,Online,Laptops,Premium,20.50969094074582,10.0,0,119.65852037756814,9.254370797892085,0,2454.1592713708583,-1271.4499999999998,-1.088578942993322,44,10,0.034852495435753764,0,Bajo,85.53357480406562
PREM_0272,9.520263250380417,13.814755167862437,2903.55646234892,24.458199582522703,10,Tienda,Accesorios,Premium,24.458199582522703,8.8,0,241.96303852907667,13.37398534125338,0,5214.58925759013,-2315.78,-1.1271904324643378,43,16,0.031228456848297486,0,Bajo,162.843575612249
PREM_0273,6.959340939309679,7.767277183921045,2574.882171805638,25.45827922595013,15,Tienda,Accesorios,Premium,25.45827922595013,7.4,0,214.5735143171365,1.0,0,4038.584154753643,1336.28,-0.08703480612003837,48,8,0.04946376174080459,0,Bajo,199.7635644009229
PREM_0274,12.085528844418825,9.755455324643272,3473.7183722402847,32.14035020649817,21,Tienda,Smartphones,Premium,32.14035020649817,10.0,0,289.47653102002374,29.97681530243363,0,9303.877083545793,466.1099999999999,-0.03826958029374705,45,11,0.12311334751130594,0,Bajo,1145.4314525890488
PREM_0275,13.320260003250484,10.23985266479161,2146.5519303113174,26.75342820536718,22,Online,Smartphones,Premium,26.75342820536718,8.1,0,178.87932752594313,15.689661097503524,0,3858.892434607654,-556.7700000000001,-0.9336941694927846,47,10,0.04989341556661911,0,Bajo,192.53332386676226
PREM_0276,14.618616651632031,9.369305551809202,2969.0410382976243,40.546714208241,9,Tienda,Laptops,Premium,40.546714208241,7.7,1,247.42008652480203,9.748720511849372,0,7773.374386006238,-748.4900000000004,-0.3785386570955119,44,11,0.056086546203438635,0,Bajo,435.98172165736526
PREM_0277,6.30417139019942,8.466695341531171,2542.4533478208027,32.70842615816576,23,App,Gaming,Premium,32.70842615816576,10.0,0,211.87111231840024,1.0,0,6929.9706323148375,-4312.89,-1.604310712933609,45,8,0.010893358629678464,0,Bajo,75.49065539094516
PREM_0278,14.186781295063502,8.774752341474429,1894.1843444478675,28.96917521479917,13,Online,Laptops,Premium,28.96917521479917,10.0,0,157.8486953706556,2.179099245116282,1,4572.746513619982,956.9000000000001,0.6625609431091004,55,9,0.04825658254894981,0,Bajo,220.66511960992509
PREM_0279,12.650977659385584,9.082758105171695,3129.224960791019,23.350831636399867,23,App,Accesorios,Premium,23.350831636399867,8.1,0,260.76874673258493,26.989965540008427,0,4910.596044974448,526.12,-0.05106939095619158,45,10,0.039151057657518765,0,Bajo,192.25502888957823
PREM_0280,16.199937170285533,8.36443879132786,2362.5525021383805,36.38330375304463,10,Tienda,Gaming,Premium,36.38330375304463,8.3,0,196.8793751781984,21.78461019519107,0,5930.00825275586,755.26,0.4082668772975582,44,8,0.05990444355750645,0,Bajo,355.2338446727609
PREM_0281,17.93646411414386,9.71122669757132,2612.165181686107,27.99433124338683,20,Tienda,Gaming,Premium,27.99433124338683,9.4,1,217.6804318071756,3.948845387210909,0,5727.5213098843815,423.98999999999995,-0.18649550737545006,52,9,0.050716109826936626,0,Bajo,290.4775997882162
PREM_0282,10.040199379357862,9.937211592999184,3632.5865842345934,28.528764477246185,11,Online,Gaming,Premium,28.528764477246185,7.6,0,302.7155486862162,17.008004617293885,0,6600.568679771224,-476.91999999999985,-0.20255233249541615,46,9,0.03849519024735797,0,Bajo,254.09014706854572
PREM_0283,8.815317181225021,9.677987370618492,2345.204666488796,15.46920213628726,12,Tienda,Accesorios,Premium,15.46920213628726,7.9,1,195.43372220739963,2.0294303961460347,0,2376.8164742289464,-2355.8,-0.8721473822350483,43,11,0.028496721063125313,0,Bajo,67.73147608434326
PREM_0284,11.661748003424767,7.655443455624802,3269.702298842735,16.481806295119327,14,App,Smartphones,Premium,16.481806295119327,7.2,0,272.47519157022793,20.020714273443787,0,3212.37618671986,-33.00999999999999,-0.16894373327399315,46,9,0.08939618963924295,0,Bajo,287.17419078059675
PREM_0285,12.057092271345736,7.092121161206711,2555.778212243932,33.49054765565361,22,Online,Accesorios,Premium,33.49054765565361,6.8,0,212.9815176869943,12.872118264506906,0,4885.295285573078,-2583.26,-1.5486932660505093,51,7,0.02283679893908619,0,Bajo,111.56450619469804
PREM_0286,4.70223645329415,7.476708187723929,2690.93483447024,29.386731389708437,13,App,Smartphones,Premium,29.386731389708437,10.0,0,224.24456953918664,1.0,0,6589.814930648872,284.72999999999985,0.018928035359216458,45,8,0.04338704687534994,0,Bajo,285.9126092959435
PREM_0287,17.644203604236896,8.189179984772442,2583.465148345236,1.0,10,Online,Accesorios,Premium,1.0,9.4,2,215.28876236210297,4.729118460246406,0,202.4912815397633,-1660.79,-1.8260582035561825,52,9,0.08837621071617444,0,Bajo,17.895412165546322
PREM_0288,10.27960318495222,9.172710631000742,1971.334146451152,39.08119140169859,11,Online,Accesorios,Premium,39.08119140169859,4.1,1,164.277845537596,11.418080636808686,0,2641.7010738017134,1726.39,0.6004798492035172,43,13,0.04122860748149126,0,Bajo,108.9136566552048
PREM_0289,13.746954206934038,9.808589509923396,3541.4693150932926,19.431570562807607,17,Online,Smartphones,Premium,19.431570562807607,8.3,0,295.12244292444103,24.20201951728607,0,4737.503743370376,777.5600000000001,0.28747679259721665,44,9,0.040333123215997156,0,Bajo,191.07832221760512
PREM_0290,9.582033564879806,8.902380823789263,3021.0901620021973,26.563916298067905,12,Tienda,Smartphones,Premium,26.563916298067905,8.0,0,251.7575135001831,16.426399472377394,0,5318.935829855402,-812.73,-0.36309774594724686,44,9,0.04207998883111039,0,Bajo,223.82076031370815
PREM_0291,14.76094720152109,3.883263233485796,2361.091957662202,19.814435909453643,11,Online,Accesorios,Premium,19.814435909453643,5.7,0,196.7576631385168,17.813374576783307,0,2222.342905927308,1759.1200000000001,0.8426212238322385,45,4,0.04480435308254812,0,Bajo,99.57063622766313
PREM_0292,9.624818710974704,7.068485168787481,3287.1641970371747,38.70264816772894,12,Tienda,Laptops,Premium,38.70264816772894,8.3,0,273.9303497530979,1.0,0,8796.910522169504,3072.1,0.634924406475679,44,8,0.02284681761282603,0,Bajo,200.98141025635687
PREM_0293,16.77643761218949,7.037668937720637,2521.3574426143678,31.696487146015173,12,App,Accesorios,Premium,31.696487146015173,6.8,0,210.11312021786395,33.44651547324332,0,4555.249428669154,-488.02000000000004,-0.25720543289655307,43,7,0.04814645729737709,0,Bajo,219.31912209632083
PREM_0294,14.821460840913804,7.497747886147109,2096.9980851596256,29.13612329804186,12,Tienda,Gaming,Premium,29.13612329804186,7.5,0,174.7498404299688,12.701403078709104,0,3824.7572621251966,1090.5,0.4463309416520936,43,10,0.060812570854353376,0,Bajo,232.59332200369116
PREM_0295,13.921218612053195,7.8612325997037455,3141.088135164759,28.842474567032696,5,Tienda,Gaming,Premium,28.842474567032696,7.7,0,261.75734459706325,15.004370410070871,0,5776.925719247921,2217.97,0.6262110886900346,58,8,0.037162928549620576,0,Bajo,214.68747774087595
PREM_0296,8.302011162977585,9.660333682385934,3674.0259700370766,30.494513467818084,16,App,Accesorios,Premium,30.494513467818084,9.6,0,306.16883083642307,20.4554558802077,0,8966.018246500893,-217.2500000000001,-0.37445387860468343,43,9,0.04576665211627595,0,Bajo,410.34463795578887
PREM_0297,14.138022593922202,10.775310851747673,2607.599424665685,42.361690847298576,20,Tienda,Laptops,Premium,42.361690847298576,8.4,0,217.29995205547377,9.721741039545424,0,7753.999741925541,530.84,0.31805177682126917,45,10,0.06595613802103908,0,Bajo,511.4238771935424
PREM_0298,11.180304832903564,8.864244455854047,3185.0893181450147,19.089175203190933,9,Tienda,Gaming,Premium,19.089175203190933,10.0,0,265.4241098454179,14.270126869951367,0,5066.727335990177,-2696.27,-0.993374927646835,51,8,0.02481924984896688,0,Bajo,125.75237166853057
PREM_0299,14.534446162303324,9.17593764210566,1365.235341385511,27.400992494348085,16,Online,Gaming,Premium,27.400992494348085,9.7,0,113.76961178212592,20.430737309417506,0,3032.6475664496447,89.08999999999996,0.12905821765665754,45,10,0.07616136947069711,0,Bajo,230.97059178278187
PREM_0300,13.024219457133038,8.35352407095582,3445.236067387646,30.904954733370857,8,Tienda,Laptops,Premium,30.904954733370857,10.0,0,287.1030056156372,15.537923964082392,0,8872.905392365987,937.48,0.62213457429655,53,9,0.028862132130239488,0,Bajo,256.0909678135815
PREM_0301,14.002662885524838,9.09954737436192,2804.237895176906,22.717430884212423,14,Online,Laptops,Premium,22.717430884212423,9.2,0,233.68649126474216,28.44982591892344,0,4862.304965249795,213.61999999999995,0.15081505979828683,47,11,0.06616318726829935,0,Bajo,321.70559397140397
PREM_0302,14.32021299379257,11.022152915102156,1906.5099299430424,36.11935185964126,17,Online,Laptops,Premium,36.11935185964126,8.6,0,158.87582749525356,9.485628163915392,0,4917.491806659502,-1558.7099999999998,-1.196988613246829,43,12,0.03512816251939658,0,Bajo,172.7424513721361
PREM_0303,16.446314628527873,12.86941199686678,2841.8481093046294,22.88188378044693,11,Online,Smartphones,Premium,22.88188378044693,6.0,1,236.82067577538575,38.5765879435725,0,3251.729767193578,-2892.24,-2.212479286431019,48,13,0.025644502647576846,0,Bajo,83.38899262400015
PREM_0304,11.551010132193364,10.405907583813736,2958.7864030727733,35.584971512805154,10,Online,Smartphones,Premium,35.584971512805154,7.9,0,246.56553358939777,5.67605257916842,0,6889.873178455152,-2303.64,-0.5393785440402225,43,10,0.04993781122642178,0,Bajo,344.06518615968
PREM_0305,7.5339022402053635,11.471623240013876,2706.461093238,23.61370162807519,21,Tienda,Accesorios,Premium,23.61370162807519,6.9,0,225.5384244365,1.0,0,3693.450332362327,989.16,0.21652301328855808,46,11,0.026869410283203683,0,Bajo,99.24083234087837
PREM_0306,13.05535601699557,8.2792507068392,3084.0235024155763,38.6852471771565,26,Tienda,Gaming,Premium,38.6852471771565,8.9,0,257.00195853463134,18.911663176772645,0,8833.323856334824,2118.62,0.6722725963377656,43,9,0.03588718334903571,0,Bajo,317.00311281369903
PREM_0307,18.054391898611115,7.773278374963434,2414.345618230865,41.61216856336588,12,Online,Laptops,Premium,41.61216856336588,8.8,0,201.1954681859054,17.18585550923201,0,7385.165099554458,671.5200000000001,0.2239304992510301,58,9,0.0449928555879622,0,Bajo,332.2796668175122
PREM_0308,18.82257177010178,9.23848665859178,3280.6984118943537,44.88698109619424,16,Tienda,Accesorios,Premium,44.88698109619424,10.0,1,273.39153432452946,32.189958457982144,0,12271.720633084697,-616.3500000000001,-0.1324751571420116,43,9,0.062471093164149005,0,Bajo,766.6278029538437
PREM_0309,9.813279661650938,8.456689779347894,3804.071254179122,38.72368841432278,15,Online,Accesorios,Premium,38.72368841432278,7.9,1,317.0059378482602,10.463567083844673,0,9714.777223769466,1609.65,0.343415039672744,53,8,0.039534408273337616,0,Bajo,384.0679690490234
PREM_0310,16.030613970401586,4.987739593795211,3969.202574632892,23.5318820632489,14,Online,Laptops,Premium,23.5318820632489,10.0,0,330.76688121940765,23.58348816440612,0,7783.567239283759,2195.3900000000003,0.4377172462361413,47,5,0.04285806182768358,0,Bajo,333.5886059811557
PREM_0311,11.140358579399686,9.553586898650575,3798.590258874781,33.79779086315407,15,Online,Gaming,Premium,33.79779086315407,7.2,0,316.5491882395651,15.71754356182529,0,7756.367544515891,3259.99,0.8665601075049534,60,9,0.031183835401155432,0,Bajo,241.87328881904764
PREM_0312,12.278192351028972,10.445177003240213,3254.743237666607,39.672857258415824,16,Tienda,Laptops,Premium,39.672857258415824,6.4,1,271.2286031388839,9.508328223356417,0,6893.813248876383,294.71000000000004,0.33431948009143736,56,11,0.046863272446968876,0,Bajo,323.0666484806176
PREM_0313,11.905791396503048,8.651291484194328,2935.184753224565,25.04378456933313,20,Online,Smartphones,Premium,25.04378456933313,10.0,0,244.5987294353804,9.418042940280284,1,6125.67788591227,1421.1699999999998,0.2938610401033037,44,8,0.036725588874402984,0,Bajo,224.96912761503603
PREM_0314,1.0,10.164896249309662,3979.204877033251,32.31824207193566,16,Tienda,Smartphones,Premium,32.31824207193566,8.1,0,331.60040641943755,1.0,0,8629.430257247039,1488.5599999999997,0.5046718768900059,45,10,0.03012400392296045,0,Bajo,259.9529909222234
PREM_0315,13.43673219676832,10.135883486150265,2380.8370986423674,21.03586315321849,10,Online,Accesorios,Premium,21.03586315321849,8.2,0,198.40309155353063,3.9135532954773353,0,3426.366991362917,75.15999999999968,0.07423595658429281,43,10,0.052953059631457355,0,Bajo,181.43661561289767
PREM_0316,13.841319492719254,6.300902303651261,1768.7494642827012,38.19991295440035,12,Online,Gaming,Premium,38.19991295440035,7.9,1,147.3957886902251,14.48701696019872,0,4457.531281525171,-2048.66,-2.258359693236404,45,7,0.04168910200017967,0,Bajo,185.83047626449445
PREM_0317,12.30382107166435,10.485364836719445,3089.3493716083944,18.098700621381617,16,Tienda,Accesorios,Premium,18.098700621381617,8.7,0,257.4457809673662,26.932606422124373,1,4060.313192232596,-918.5500000000001,-0.4213697544340858,43,11,0.10469044776503926,0,Bajo,425.07600616112643
PREM_0318,10.425562250605624,11.939597852554575,3158.59158781195,23.31347472593812,12,App,Smartphones,Premium,23.31347472593812,7.4,0,263.2159656509958,1.0,0,4543.835021150547,44.549999999999955,-0.0643548864771768,50,13,0.034048002737964135,0,Bajo,154.70850724099114
PREM_0319,16.427859065210566,10.28237332482214,4084.8298711066464,21.99517681935028,10,Online,Gaming,Premium,21.99517681935028,8.6,0,340.4024892588872,19.30925730927554,0,6419.362830791207,992.05,0.08111642096065157,47,10,0.03353256515222439,0,Bajo,215.25770235927376
PREM_0320,7.385504038869296,9.227248914988651,2562.1385023411517,39.173027836058495,13,Tienda,Smartphones,Premium,39.173027836058495,8.6,0,213.5115418617626,11.219745871857942,0,7230.370891394205,-207.58000000000004,-0.31324120365691366,43,9,0.12536941009937505,0,Bajo,906.467333453784
PREM_0321,12.10155368216964,5.160653687604688,2791.6973523434576,22.482177807486607,20,Tienda,Laptops,Premium,22.482177807486607,9.3,1,232.64144602862143,29.974742436771745,0,4855.725530811892,-903.83,-0.10238269019490769,58,5,0.026815865564863615,0,Bajo,130.2104830541277
PREM_0322,11.885165639151088,8.69252485534556,3692.63622139496,28.682250543725907,21,Tienda,Accesorios,Premium,28.682250543725907,7.7,0,307.7196851162467,5.737594742865952,0,6806.962087440039,589.3100000000001,0.16268185289960857,45,8,0.032560430102631384,0,Bajo,221.6376132593532
PREM_0323,9.22256811706648,9.659958921913711,2195.311660757541,19.06340686030603,10,Tienda,Smartphones,Premium,19.06340686030603,5.3,1,182.94263839646177,19.68557797707082,0,1846.8065221885772,-2182.79,-1.571506973509343,50,10,0.03423254479511239,0,Bajo,63.22088699872619
PREM_0324,10.91407412957226,9.311044851909992,2866.409443393496,29.00559857741587,10,Tienda,Laptops,Premium,29.00559857741587,5.9,1,238.86745361612464,14.803315503881992,0,4119.21223297407,1585.6799999999998,0.6076881505686617,47,12,0.03913183184132984,0,Bajo,161.19232041949007
